name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Minneapolis, MN",2/4/2022,-13.3,-19.4,-16.5,-17,-27.1,-23.4,-22,62.8,0.403,100,12.5,snow,0,6.5,27.7,25,292.3,1030.5,64.5,13.7,103,8.9,4,10,2022-02-04T07:29:06,2022-02-04T17:25:31,0.11,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"HPN07,F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",2/5/2022,-5.5,-19.7,-12.1,-6.8,-25.9,-18.5,-17.3,65.4,0,0,0,snow,0.3,6.7,56.8,28.5,169.1,1021.3,73.7,15.8,73.5,6.3,3,10,2022-02-05T07:27:50,2022-02-05T17:26:58,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,HPN07,KSTP,HPN21,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",2/6/2022,-5.6,-15,-8.6,-6,-22.5,-13.7,-12.4,74.3,0.356,100,12.5,snow,0.1,6.2,44.3,27.1,307,1020.4,77.4,13.4,43.8,3.7,2,10,2022-02-06T07:26:32,2022-02-06T17:28:24,0.18,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,snow,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",2/7/2022,-7.1,-18.5,-12.9,-13,-23,-17.1,-17.5,68.9,0,0,0,snow,0.1,6,30.2,15.1,162.3,1023.1,38.7,15.9,70,6,3,10,2022-02-07T07:25:13,2022-02-07T17:29:50,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",2/8/2022,5.9,-10.3,-2.9,2.1,-16.6,-7,-7.5,70.9,0,0,0,snow,0.6,6.2,52.1,24.6,235.6,1008,40.5,15.8,86.5,7.4,4,10,2022-02-08T07:23:52,2022-02-08T17:31:17,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",2/9/2022,2.3,-5.8,-0.1,-2.2,-13.1,-6.1,-4.6,72.1,0,0,0,,0,5.9,60.5,33.4,298.8,1007.2,100,15.8,41.4,3.6,2,10,2022-02-09T07:22:29,2022-02-09T17:32:43,0.28,Overcast,Cloudy skies throughout the day.,cloudy,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",2/10/2022,4.4,-10.5,-4.6,0.2,-16.3,-10.7,-8.4,74.7,1.379,100,20.83,"rain,snow",0,5.6,59,28.8,238.2,1006.7,87.8,14.6,60.5,5.1,4,10,2022-02-10T07:21:06,2022-02-10T17:34:09,0.31,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"HPN07,F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",2/11/2022,3.4,-15.2,-5.1,-0.9,-25.2,-12.7,-9.9,69.3,0.586,100,16.67,"rain,snow",0,4.9,69.1,39.4,313.1,1007.6,79.4,14.5,59,5,3,10,2022-02-11T07:19:40,2022-02-11T17:35:35,0.34,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",2/12/2022,-15.7,-22,-17.7,-15.7,-30.8,-23.6,-23.2,62.6,0.138,100,4.17,snow,0.3,4.6,28.8,20.9,313.5,1030.9,56.4,14.7,88.2,7.5,4,10,2022-02-12T07:18:13,2022-02-12T17:37:01,0.37,"Snow, Partially cloudy",Becoming cloudy in the afternoon with late afternoon snow.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",2/13/2022,-13.7,-21.1,-16.6,-17.8,-28.7,-23.4,-21.7,65.9,0.472,100,12.5,snow,2.1,5.9,50,20.8,208,1028.8,55.2,14.1,121.8,10.5,6,10,2022-02-13T07:16:45,2022-02-13T17:38:26,0.4,"Snow, Partially cloudy",Becoming cloudy in the afternoon with snow.,snow,"F0824,HPN07,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",2/14/2022,-8.7,-16,-11.9,-8.7,-22.4,-16.5,-17,67,0.25,100,8.33,snow,0.4,6.9,36,17.7,12.7,1026,43.9,14.4,140.5,12.2,6,10,2022-02-14T07:15:16,2022-02-14T17:39:52,0.44,"Snow, Partially cloudy",Clearing in the afternoon with early morning snow.,snow,"HPN07,F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",2/15/2022,-0.8,-13,-6.4,-3.2,-17.9,-11.2,-11.8,65.2,0,0,0,,0,6.6,57.5,27.4,118.7,1019.2,51.9,15.5,93.9,8.1,5,10,2022-02-15T07:13:45,2022-02-15T17:41:17,0.47,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",2/16/2022,-2.6,-8.6,-4.8,-4.3,-17.4,-10.5,-10,67.8,0,0,0,,0,6.3,46.4,28.3,319.8,1011.4,48.9,13.9,103.5,9,5,10,2022-02-16T07:12:13,2022-02-16T17:42:42,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",2/17/2022,-9.8,-19,-15.7,-16.7,-29.9,-23.4,-22.5,56.7,0,0,0,,0,5.7,46.4,27.1,326.6,1026.2,17.9,16,139.5,12.2,6,10,2022-02-17T07:10:40,2022-02-17T17:44:07,0.54,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",2/18/2022,1.5,-17.5,-10.6,-4.6,-26,-19.5,-17,59.6,0.209,100,4.17,"rain,snow",0,5.4,90,48.8,259.9,1014.5,76.4,15.3,57.6,5.1,3,10,2022-02-18T07:09:06,2022-02-18T17:45:32,0.57,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,rain,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",2/19/2022,-3.8,-18.6,-12,-10.5,-27.5,-20,-18.8,57.3,0,0,0,snow,0.3,5.5,60.1,28.8,222,1024.2,24.7,16,139.8,12.3,5,10,2022-02-19T07:07:30,2022-02-19T17:46:56,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",2/20/2022,5.9,-3.3,0.7,1.6,-10.4,-4.3,-7.1,56.2,0,0,0,,0,4.8,49.1,27.4,286.2,1007,30.4,16,149.8,13,6,10,2022-02-20T07:05:54,2022-02-20T17:48:20,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",2/21/2022,-3.9,-9,-6.2,-10.3,-17.6,-13.6,-11.6,65.4,0,0,0,snow,0.3,3.8,54.1,30.3,46.7,1017.7,98.7,15.7,33,2.8,1,10,2022-02-21T07:04:16,2022-02-21T17:49:44,0.68,Overcast,Cloudy skies throughout the day.,cloudy,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",2/22/2022,-9.6,-15.4,-13.3,-17.8,-25.2,-23,-17,73.6,1.471,100,33.33,snow,3.2,5.4,52.5,30.9,354.5,1022.1,99.2,5.3,52.4,4.7,3,10,2022-02-22T07:02:37,2022-02-22T17:51:07,0.72,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"HPN07,F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",2/23/2022,-12,-20.2,-16.3,-16.1,-29.7,-23.9,-22.9,58,0,0,0,snow,1.2,7.5,37.4,20.3,315.3,1038,13.2,16,164.3,14.1,6,10,2022-02-23T07:00:58,2022-02-23T17:52:31,0.75,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",2/24/2022,-11.7,-20.3,-14.7,-17,-26.8,-21,-20.2,63.7,1.596,100,33.33,snow,0.2,7.1,37.1,15.8,1.8,1034.1,71.4,11,59.8,5.1,2,10,2022-02-24T06:59:17,2022-02-24T17:53:54,0.79,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",2/25/2022,-8.5,-16.8,-12.4,-9.1,-22.5,-17.8,-17.9,65.3,0.125,100,4.17,snow,0.1,7.3,29.9,18.8,276.5,1033.8,22.5,14.8,165.1,14.3,6,10,2022-02-25T06:57:36,2022-02-25T17:55:16,0.82,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",2/26/2022,2,-15.8,-6.7,-3.8,-22.4,-12.7,-13.5,60.3,0,0,0,,0,7,53.8,30,238.9,1025.7,2.2,15.8,171.2,14.7,6,10,2022-02-26T06:55:54,2022-02-26T17:56:39,0.86,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",2/27/2022,1.1,-11.5,-4.2,-1.1,-13.5,-6.6,-9.4,68,0,0,0,,0,6.6,24.1,13.8,186,1023.2,25.9,15.8,158.7,13.6,6,10,2022-02-27T06:54:10,2022-02-27T17:58:01,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",2/28/2022,5.7,-5.8,0.4,2.8,-7.2,-1.7,-5,68.3,0,0,0,,0,6,39.6,15.9,253.2,1015.2,30.3,15.2,159.6,13.9,6,10,2022-02-28T06:52:27,2022-02-28T17:59:23,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HPN07,F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/1/2022,4.2,-1.2,1.3,2.1,-4.6,-1.3,-5.2,62.4,0,0,0,,0,5,29.2,17.1,340.3,1017.4,63.6,16,139.1,12,6,10,2022-03-01T06:50:42,2022-03-01T18:00:44,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/2/2022,0.4,-4.6,-1.8,-1,-10,-5,-7.3,67.4,0.125,100,4.17,"rain,snow",0.5,4.6,35.3,20,357.4,1021.7,70.2,14.1,67.9,5.8,3,10,2022-03-02T06:48:57,2022-03-02T18:02:05,0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,snow,"HPN07,F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/3/2022,-3.8,-9.1,-6.3,-3.8,-15,-9.7,-17.7,40.7,0,0,0,snow,0.1,4.7,25.6,15.9,19.2,1032.3,35.4,16,111.5,9.6,4,10,2022-03-03T06:47:11,2022-03-03T18:03:26,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/4/2022,2.2,-6,-1.5,-1.8,-9.2,-5.7,-12.2,44,0.099,100,4.17,"rain,snow",0,4.4,52.6,29.6,103.6,1023.8,81.7,16,85.4,7.4,3,10,2022-03-04T06:45:24,2022-03-04T18:04:47,0.06,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"HPN07,F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/5/2022,1.3,-0.5,0.6,-1.3,-6.8,-3.2,-1.2,88,15.003,100,50,"rain,snow",2.5,5,50.8,27.4,27.4,1007.2,100,7.8,18.3,1.4,1,10,2022-03-05T06:43:37,2022-03-05T18:06:08,0.1,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"HPN07,F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/6/2022,-0.8,-5.5,-2.6,-6.1,-11.2,-8.4,-5.8,79.3,4.554,100,29.17,"rain,snow",1.3,7.6,48.1,25.8,296,1014.9,90.3,13.4,59.1,5,2,10,2022-03-06T06:41:49,2022-03-06T18:07:28,0.13,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"F0824,KSTP,HPN21,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/7/2022,-1.7,-8.9,-5,-7,-16.5,-10.7,-11.3,62.7,0,0,0,,0,7,46.4,20.5,298.3,1021.3,32.6,16,194,16.8,7,10,2022-03-07T06:40:00,2022-03-07T18:08:48,0.16,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/8/2022,2.2,-5.6,-2.2,-2.5,-10.8,-7.5,-7.8,66.2,0,0,0,,0,6.1,47.9,26.7,249.7,1016.1,46.3,15.6,145.7,12.6,7,10,2022-03-08T06:38:12,2022-03-08T18:10:07,0.19,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/9/2022,-4,-12.2,-8.4,-10.3,-18.9,-16.3,-15.6,56.5,0,0,0,,0,5.5,50.4,30.7,297.1,1021.1,41.1,15.7,197,17.1,7,10,2022-03-09T06:36:22,2022-03-09T18:11:26,0.23,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/10/2022,-3.5,-14.1,-8.5,-10.4,-19.5,-14.3,-15.8,56.6,0,0,0,,0,5.3,53.7,28.3,240,1023.7,28.6,16,167.6,14.5,7,10,2022-03-10T06:34:32,2022-03-10T18:12:46,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,F5903,KMIC"
"Minneapolis, MN",3/11/2022,-5,-16.2,-11.8,-12.1,-26.3,-21.5,-19.4,53.6,0,0,0,,0,5.1,57.6,32.4,288,1020.8,33,16,199.3,17.3,7,10,2022-03-11T06:32:42,2022-03-11T18:14:04,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,D0937,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/12/2022,-1.4,-18.5,-10.9,-7.2,-26.4,-17.2,-18.9,53.2,0,0,0,,0,5.1,47,22.9,216.1,1020.8,33.5,16,196.4,16.9,7,10,2022-03-12T06:30:52,2022-03-12T18:15:23,0.32,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/13/2022,5.8,-3.9,1.3,2.7,-8.1,-2.1,-5.4,61.6,0,0,0,"rain,snow",1.4,5.6,43.9,20.5,280.6,1011.6,46.8,16,185.3,15.4,7,10,2022-03-13T07:29:01,2022-03-13T19:16:42,0.35,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/14/2022,3.4,-1.1,1.2,3.4,-5.5,-1.5,-3.1,73.5,1.162,100,12.5,"rain,snow",0.6,5,46.4,19.1,22.8,1020.5,81.4,14.3,65,5.6,3,10,2022-03-14T07:27:09,2022-03-14T19:18:00,0.38,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,snow,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,F5903,KMIC"
"Minneapolis, MN",3/15/2022,10.3,-4.6,2.9,10.3,-7.5,1.4,-2.2,70.9,0,0,0,"rain,snow",0.2,4.6,30.5,18.4,183.7,1021.1,18.4,15.1,200.9,17.4,7,10,2022-03-15T07:25:18,2022-03-15T19:19:18,0.42,Clear,Clear conditions throughout the day.,clear-day,"HPN07,F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/16/2022,12.4,3,7.5,12.4,0.4,5.8,0.8,63.7,0,0,0,,0,3.6,34.9,18.1,205.7,1009.3,31.8,15.9,146.9,12.6,7,10,2022-03-16T07:23:26,2022-03-16T19:20:36,0.45,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/17/2022,8.5,2.2,5.1,6.3,-2,2.5,0,70.6,0,0,0,,0,2,38.9,18.2,312.9,1015.7,46.6,15.8,127.3,11.1,5,10,2022-03-17T07:21:34,2022-03-17T19:21:53,0.48,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/18/2022,7.8,-0.2,3.5,4.6,-2.7,0.8,-2.4,66.6,0,0,0,,0,0.7,47.4,22.4,13.7,1017.4,31.6,16,191,16.5,8,10,2022-03-18T07:19:42,2022-03-18T19:23:11,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/19/2022,11.1,-3.3,2.9,11.1,-7.8,1,-3.3,68.1,0,0,0,,0,0.3,21.2,13.7,331,1014.6,30.1,14.7,199.8,17.4,7,10,2022-03-19T07:17:50,2022-03-19T19:24:28,0.55,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/20/2022,15,-2,6.8,15,-2,6.6,-2.2,58.9,0,0,0,,0,0.1,26.3,15.8,111.7,1017,16.3,14.5,200.4,17.2,7,10,2022-03-20T07:15:57,2022-03-20T19:25:45,0.59,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/21/2022,17.6,8.9,12,17.6,6.5,11.3,1.1,47.8,0,0,0,,0,0.1,49.2,24.6,109,1011.4,51.9,16,113.6,9.9,5,10,2022-03-21T07:14:05,2022-03-21T19:27:02,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/22/2022,8.8,2.6,5.1,7.4,-2,2.1,2.5,83.6,18.581,100,62.5,rain,0.1,0.1,57.2,20,51.5,1010.8,99.7,12,17,1.4,1,10,2022-03-22T07:12:12,2022-03-22T19:28:19,0.66,"Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/23/2022,2.2,0.4,1.4,-2,-5.4,-3.9,-1,84.1,1.611,100,25,"rain,snow",0.1,0.2,54.4,32.1,2.1,1007,100,12.9,44.2,3.7,1,10,2022-03-23T07:10:19,2022-03-23T19:29:36,0.69,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow clearing later.,snow,"HPN07,F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/24/2022,7.4,0.9,3.4,5.1,-4.4,-0.3,-1.6,70.4,0,0,0,,0,0,42.8,26.6,348.5,1008.9,85.7,15.9,88,7.5,3,10,2022-03-24T07:08:27,2022-03-24T19:30:53,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/25/2022,5.2,-2.4,2.7,1.9,-9.8,-2.7,-3.9,62.9,0.138,100,4.17,"rain,snow",0,0,78.1,44.8,303.3,1009,81.6,15.2,80.6,7.2,3,10,2022-03-25T07:06:34,2022-03-25T19:32:09,0.75,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,rain,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/26/2022,0.1,-7.1,-3.5,-5.8,-16.3,-10.9,-15.5,40.5,0,0,0,,0,0,59.4,35,329.1,1019.6,26.1,16,238.9,20.6,8,10,2022-03-26T07:04:42,2022-03-26T19:33:26,0.8,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/27/2022,-0.8,-10.2,-5.5,-5.2,-17.4,-11.2,-18.5,36.2,0,0,0,,0,0,42.5,24.9,343,1026.9,3.4,16,241.4,20.9,8,10,2022-03-27T07:02:49,2022-03-27T19:34:42,0.84,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/28/2022,3.4,-8.1,-2,-0.8,-12.7,-5.2,-16.1,34.2,0,0,0,,0,0,44.3,20.4,124.2,1025.2,42.3,16,188.6,16.2,7,10,2022-03-28T07:00:57,2022-03-28T19:35:58,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/29/2022,6.2,1.5,3.2,1.5,-4.1,-1.7,-9.5,39.7,0.235,100,12.5,"rain,snow",0.1,0.1,61,33.9,127.4,1012.2,96.6,15.9,73.3,6.4,4,10,2022-03-29T06:59:05,2022-03-29T19:37:14,0.91,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,snow,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/30/2022,1.5,0.1,0.8,-1.8,-4.4,-3.6,-1.7,83.7,12.966,100,70.83,"rain,snow",1,0.3,53.9,21.6,10.3,999.1,100,12.5,21.7,2,1,10,2022-03-30T06:57:13,2022-03-30T19:38:31,0.94,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"F0824,KSTP,HPN21,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/31/2022,1.9,-2.1,0.1,-1.4,-7.1,-4.7,-5.7,65.8,0,0,0,,0,0.3,49.5,27.9,346,1004.5,88.9,15.8,73.8,6.4,3,10,2022-03-31T06:55:21,2022-03-31T19:39:47,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",4/1/2022,7,-5,1.1,4.5,-5,-0.3,-5.1,65.9,0,0,0,,0,0.2,29.5,17.8,250,1015.8,37.9,16,187.5,16.2,7,10,2022-04-01T06:53:30,2022-04-01T19:41:03,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",4/2/2022,10.9,1.9,5.1,10.9,0,2.8,-1.9,62.8,0,0,0,,0,0,54.8,31.3,303.4,1015,85.7,15.7,191.4,16.6,7,10,2022-04-02T06:51:39,2022-04-02T19:42:19,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",4/3/2022,5.5,-1.8,2.4,2.8,-3.8,-0.1,-3.1,68.3,3.283,100,20.83,"rain,snow",0.3,0.2,32.4,19.3,86.8,1015.5,68.7,15,83.7,7.1,5,10,2022-04-03T06:49:48,2022-04-03T19:43:35,0.08,"Snow, Rain, Partially cloudy",Becoming cloudy in the afternoon with rain or snow.,snow,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,F5903,KMIC"
"Minneapolis, MN",4/4/2022,7.4,0.7,3,6.6,-4.3,-0.6,-0.7,77.7,4.338,100,16.67,"rain,snow",0.3,0.5,40,22,343.5,1011.7,76.2,14.9,140.6,12.3,6,10,2022-04-04T06:47:57,2022-04-04T19:44:50,0.11,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,snow,"F0824,KSTP,HPN21,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",4/5/2022,7,1.7,4,3.1,-3.7,-0.6,1.4,83.2,8.667,100,45.83,rain,0,0,68.7,36.1,139.3,999.7,78.5,13.8,27.8,2.6,1,10,2022-04-05T06:46:07,2022-04-05T19:46:06,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",4/6/2022,4.5,0.8,2.9,0.4,-4.4,-2.1,0.8,86.3,6.695,100,62.5,"rain,snow",0.7,0.1,62.7,33.2,268.1,991.6,100,13.7,66.9,5.8,2,10,2022-04-06T06:44:17,2022-04-06T19:47:22,0.18,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"F0824,KSTP,72658414927,HPN21,72657594960,KMSP,72658014922,KMIC"
"Minneapolis, MN",4/7/2022,3.1,-0.9,1.1,-2.5,-7.1,-4.5,-1.4,83.9,3.574,100,41.67,"rain,snow",0.9,0,53.7,31.6,331.6,1002.6,100,10.3,70.4,6.2,3,10,2022-04-07T06:42:28,2022-04-07T19:48:38,0.21,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",4/8/2022,8.8,0,3.5,5.4,-5.6,-1.2,-6.2,52.8,0.115,100,4.17,"rain,snow",0,0.1,52.5,30.5,341.9,1012.1,45.7,15.4,262.7,22.5,8,10,2022-04-08T06:40:39,2022-04-08T19:49:54,0.24,"Snow, Rain, Partially cloudy",Clearing in the afternoon with early morning snow or rain.,rain,"HPN07,F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",4/9/2022,12.2,-2,5.3,12.2,-4.9,4.1,-9.4,37.6,0,0,0,,0,0,24.1,14.5,253.2,1011.8,8.3,16,254.6,22,8,10,2022-04-09T06:38:51,2022-04-09T19:51:10,0.25,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",4/10/2022,15.9,3.2,9.6,15.9,0.2,8.2,-3.2,42.2,0,0,0,,0,0,67.4,32.8,134.7,1002.6,48.9,16,165.5,14.5,8,10,2022-04-10T06:37:03,2022-04-10T19:52:26,0.3,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
